PeakID,Chromosome,Start Position,Stop Position,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
Msn2-chr12-980233,chr12,979850,980616,0.485690497,-0.19693082,0.132837988,0.403137893,0.382984034,0.186465745
Msn2-chr16-819513,chr16,819338,819688,0.451854754,-0.196650008,0.587942512,0.624010377,0.528747625,0.19447895
Msn2-chr16-788217,chr16,787818,788616,0.008231592,-0.195143115,0.619106487,0.403155778,0.203933143,0.06175152
Msn2-chr04-515353,chr04,515082,515624,0.325101402,-0.195058046,-0.01819162,0.232001688,0.190100592,0.04202382
Msn2-chr11-571113,chr11,570698,571528,-0.081264805,-0.193442571,-0.078418357,0.058797121,-0.085551313,0.854020599
Msn2-chr13-75177,chr13,74986,75368,0.059427589,-0.193135154,0.013598116,-0.153185893,-0.106472074,0.964233528
Msn2-chr07-147721,chr07,147370,148072,-0.056953472,-0.193047382,0.525967943,0.42151071,-0.038501976,-0.303956442
Msn2-chr04-358377,chr04,358186,358568,-0.280721288,-0.191479185,0.408555675,0.721004757,0.191158049,-0.032856799
Msn2-chr04-589289,chr04,588906,589672,-0.225951021,-0.191303472,0.532442956,0.568995896,0.029068978,-0.190832809
Msn2-chr15-648873,chr15,648586,649160,0.14291833,-0.191056465,-0.156744112,-0.068725893,-0.183778732,-0.129165457
Msn2-chr15-1054089,chr15,1053802,1054376,-0.423751878,-0.191048564,0.444006758,0.700590351,0.026207279,-0.388108011
Msn2-chr15-705817,chr15,705642,705992,0.334950965,-0.190570912,-0.026857652,0.239711961,0.26323252,0.272476132
Msn2-chr04-704625,chr04,704426,704776,0.584841218,-0.18689719,0.272814047,0.45419029,0.469372133,0.450915876
Msn2-chr02-454537,chr02,454314,454760,-0.092153435,-0.185147281,0.256922027,0.032003086,0.047938534,0.839682256
Msn2-chr16-205017,chr16,204810,205224,-0.044476437,-0.18426744,0.163358278,0.155403506,0.38714339,0.149164537
Msn2-chr03-280105,chr03,279914,280296,-0.087455221,-0.184029889,0.469610445,0.019901584,0.209765833,0.226364378
Msn2-chr04-771817,chr04,771626,772008,-0.623035745,-0.180856132,0.550480557,0.078802117,0.17386991,-0.354401142
Msn2-chr16-182921,chr16,182666,183176,-0.133329222,-0.178426512,0.047878639,0.697388316,-0.19590871,-0.070374629
Msn2-chr08-112985,chr08,112682,113288,-0.096229003,-0.178068119,0.275378678,0.611430879,-0.149898881,-0.256992636
Msn2-chr15-969561,chr15,969386,969736,0.055504964,-0.177216101,0.505800957,0.201749943,0.046606156,0.796353631
Msn2-chr12-946937,chr12,946730,947176,0.351870158,-0.173976738,0.376131091,0.750019886,0.097192612,0.214568599
Msn2-chr16-289817,chr16,289642,289992,0.149864515,-0.173330122,0.098903391,0.778831041,-0.065004898,0.250226288
Msn2-chr14-337481,chr14,337226,337736,0.163505497,-0.171856597,0.028990106,0.290462227,0.362411986,0.952047821
Msn2-chr15-720233,chr15,719978,720488,-0.143241864,-0.170203823,0.446501529,0.400018117,0.084364891,-0.33946274
Msn2-chr12-151305,chr12,150922,151688,-0.126610662,-0.168574592,0.411895435,0.185698955,0.047029434,0.401581064
Msn2-chr07-817525,chr07,817578,817736,0.095415612,-0.164124385,0.387939683,0.711769093,0.02745697,-0.423177366
Msn2-chr03-130753,chr03,130538,130920,0.357807111,-0.16308804,0.283558457,0.890669223,0.306500114,-0.529300933
Msn2-chr02-360585,chr02,360330,360840,-0.24834339,-0.161540433,0.538428462,0.664001678,-0.071373121,-0.132565251
Msn2-chr08-313897,chr08,313642,314152,0.32134733,-0.159840277,0.032433985,0.013858312,0.057911997,0.575167446
Msn2-chr15-742585,chr15,742026,743144,-0.058465944,-0.158432075,0.66081403,0.196814643,-0.025908285,-0.154572218
Msn2-chr12-820553,chr12,820106,821000,0.013991813,-0.158034083,0.702820962,0.438653127,0.099234144,0.532633733
Msn2-chr07-745593,chr07,745258,745928,-0.011507852,-0.157263416,0.576233284,0.289796391,0.041796726,0.268834044
Msn2-chr12-201577,chr12,201290,201864,-0.186880422,-0.156805338,0.550145357,0.554651674,0.221718075,-0.152240518
Msn2-chr07-144137,chr07,143946,144328,-0.035951327,-0.156760487,0.34177045,0.643301585,0.012700595,0.06439605
Msn2-chr07-291929,chr07,291658,292200,-0.06784351,-0.155633799,0.481136898,0.392949665,0.304282577,0.077182673
Msn2-chr06-22969,chr06,22730,23208,-0.165501768,-0.155187845,0.537877797,0.351991963,0.129105562,-0.478361524
Msn2-chr16-381529,chr16,381098,381960,-0.315430919,-0.154651363,0.591136891,0.325693112,0.106404046,-0.238948776
Msn2-chr04-513369,chr04,513162,513576,0.15242837,-0.153590202,0.294353248,0.629226582,0.038609912,0.073122853
Msn2-chr12-897833,chr12,897642,898024,-0.022975021,-0.153529701,0.558245681,0.439606778,0.242905577,0.164341109
Msn2-chr02-35113,chr02,35146,35528,0.577495262,-0.153453659,0.39971917,0.777134564,0.062139768,0.396694277
Msn2-chr01-160185,chr01,159882,160488,0.243533695,-0.152683808,0.435121429,0.645412286,0.316218368,0.191697789
Msn2-chr08-198585,chr08,198346,198824,-0.408380121,-0.152670053,0.422429163,0.323206187,0.067702584,-0.320008674
Msn2-chr07-866057,chr07,865770,866344,-0.02529279,-0.152408639,0.2365429,0.116820829,0.184824122,0.058132246
Msn2-chr11-314041,chr11,313834,314216,0.245841139,-0.15164142,0.32251933,0.743803943,0.120289245,-0.079414845
Msn2-chr12-154009,chr12,153578,154440,0.036499532,-0.151632577,0.583358449,0.470983394,-0.028249395,0.184926479
Msn2-chr07-527353,chr07,527082,527624,0.031617569,-0.148847408,0.553972448,0.280889017,0.299892692,-0.288410094
Msn2-chr11-270553,chr11,270314,270792,-0.043191352,-0.146752158,0.170882399,0.524240065,0.096166416,0.11902646
Msn2-chr08-320073,chr08,319850,320296,-0.274605087,-0.143906524,0.585461699,0.358467902,0.106144626,-0.539880655
Msn2-chr08-411198,chr08,410922,411400,0.355902309,-0.143704129,0.657376205,0.650028728,0.721127763,0.069756187
Msn2-chr14-229129,chr14,228906,229352,0.064300262,-0.142661313,0.543467458,0.249991384,0.401534367,0.591291506
Msn2-chr04-1166521,chr04,1166218,1166824,-0.017029615,-0.142435633,0.496460396,0.078354548,0.241818888,0.306394281
Msn2-chr08-113225,chr08,112970,113480,-0.323863031,-0.142217404,0.49145582,0.403069931,-0.136837183,-0.280338597
Msn2-chr04-1228617,chr04,1228170,1229064,-0.149833076,-0.141888144,0.618411597,0.450809848,-0.246847761,-0.322259499
Msn2-chr06-143769,chr06,143594,143976,0.286376638,-0.139893883,0.463380772,0.853403406,0.295301704,0.100832274
Msn2-chr04-50009,chr04,49674,50344,-0.161254623,-0.139511158,0.611653202,0.093933092,0.063805905,-0.070421236
Msn2-chr05-284329,chr05,283914,284296,0.649045231,-0.139315761,0.234358263,0.853662956,-0.057391424,0.49044582
Msn2-chr04-982425,chr04,982218,982632,0.509761353,-0.13915524,0.189043253,0.466433544,0.360183155,-0.021736368
Msn2-chr12-522905,chr12,522570,523240,0.57098604,-0.138149973,0.072712509,0.069953301,-0.093797477,0.109974041
Msn2-chr13-779209,chr13,778986,779432,-0.176367367,-0.135399396,0.537378254,0.514717162,-0.003732693,-0.20187902
Msn2-chr13-692297,chr13,692074,692520,0.454844261,-0.133990272,-0.256016817,-0.130114915,-0.130675597,-0.354812977
Msn2-chr15-511481,chr15,511274,511688,-0.25948002,-0.132290381,0.2985271,0.53006463,0.041308305,-0.117704886
Msn2-chr06-146121,chr06,145898,146344,-0.014810194,-0.13109094,-0.103852661,0.303705801,-0.02132124,0.889266474
Msn2-chr02-657961,chr02,657770,658152,0.066132723,-0.131012607,-0.03704265,0.102198261,0.053240609,0.990370452
Msn2-chr10-307081,chr10,306858,307304,0.088864166,-0.130178566,0.012550374,-0.033454663,-0.277214335,0.744119976
Msn2-chr04-212985,chr04,212618,213352,-0.26965566,-0.129491612,0.850891632,0.27858218,-0.084516299,-0.224995025
Msn2-chr07-512761,chr07,512554,512968,-0.041729533,-0.12882264,-0.115829736,-0.085818335,0.317558533,-0.326827927
Msn2-chr15-971993,chr15,971690,972296,0.536203301,-0.128525349,0.051921774,0.215233182,0.399116208,0.62151534
Msn2-chr14-437657,chr14,437322,437992,-0.142941299,-0.128351854,0.625969018,0.332477492,0.039449254,0.057148147
Msn2-chr12-35113,chr12,34762,35464,0.153371481,-0.12821591,0.486160625,0.43133052,0.025096397,0.144926843
Msn2-chr03-162881,chr03,162634,163144,0.594806615,-0.127932359,0.706320097,1.153647541,0.547824678,-0.083751617
Msn2-chr15-708313,chr15,708138,708488,0.565193807,-0.127747884,0.069521253,0.150013202,0.365342165,0.399164827
Msn2-chr13-83209,chr13,82986,83432,0.090641211,-0.126915819,-0.069820276,-0.043706324,-0.145885168,-0.482654615
Msn2-chr15-775209,chr15,774954,775464,-0.06187254,-0.12674573,0.25480226,0.423831259,-0.024034656,0.251386121
Msn2-chr14-728105,chr14,727786,728424,0.003250168,-0.126685265,0.524655243,0.469903817,-0.06277141,0.270732869
Msn2-chr11-167417,chr11,167114,167720,0.147310225,-0.1256854,-0.177841869,0.086256492,-0.0114243,1.259013939
Msn2-chr03-124553,chr03,124042,125064,0.428592346,-0.125558244,0.461849045,0.613268009,0.165613802,0.275213596
Msn2-chr07-439449,chr07,439050,439848,0.590078935,-0.125399879,0.159685011,-0.122023535,-0.029842818,0.208527003
Msn2-chr04-565401,chr04,565162,565640,0.453924814,-0.124391944,0.385914297,-0.087534374,0.095933485,0.523063249
Msn2-chr08-282121,chr08,281866,282376,0.013842334,-0.12301116,-0.071103686,0.097000701,0.123067967,1.071241154
Msn2-chr03-284569,chr03,284362,284776,0.214672413,-0.122527082,-0.175389353,-0.049367163,-0.076433692,0.694494501
Msn2-chr02-283497,chr02,283146,283848,-0.121299538,-0.12246166,0.524953752,0.378853734,0.016282234,0.198609264
Msn2-chr08-197545,chr08,197322,197768,0.562011626,-0.12243706,0.04517876,0.195252127,-0.170851761,-0.598033802
Msn2-chr02-496793,chr02,496458,497128,-0.025723818,-0.122117843,0.525585445,0.347301704,0.09737764,0.200587647
Msn2-chr14-499017,chr14,498442,499592,-0.163824865,-0.122086837,0.625536563,0.455843766,0.076590255,-0.362464466
Msn2-chr07-570425,chr07,570218,570632,0.536671703,-0.121232699,0.065686426,0.295398415,0.471867267,0.175496596
Msn2-chr09-135929,chr09,135466,136392,0.003852844,-0.11975191,0.554752222,0.350438455,-0.029367916,-0.079127154
Msn2-chr11-364217,chr11,363978,364456,-0.083151117,-0.119749413,0.52394146,0.614368988,0.128414912,0.279715111
Msn2-chr04-1166329,chr04,1166090,1166568,-0.062145113,-0.116719658,0.407308684,0.180258846,0.384828209,0.021351305
Msn2-chr07-965657,chr07,965450,965864,-0.282902786,-0.115929635,0.534046326,0.211587146,-0.17601402,0.427227838
Msn2-chr16-384169,chr16,383914,384424,-0.088957441,-0.115518001,-0.073013167,0.163958036,0.121160706,1.137886996
Msn2-chr04-46105,chr04,45770,46440,0.076556958,-0.113799371,0.069313828,0.09130033,-0.211381671,-0.060848898
Msn2-chr16-281353,chr16,281130,281576,0.442289641,-0.111039641,0.291262689,0.180425982,0.036216357,0.073605365
Msn2-chr04-646665,chr04,646378,646952,0.737826716,-0.110656893,0.057337869,0.363408407,0.340171402,0.355361136
Msn2-chr02-362889,chr02,362474,363304,0.005494731,-0.110495489,0.523478938,0.352133584,-0.00596654,-0.185162203
Msn2-chr04-911625,chr04,911402,911848,-0.21037336,-0.108818343,0.562509247,0.233512065,-0.203810071,-0.569574595
Msn2-chr09-203817,chr09,203626,204008,0.304547859,-0.107944737,-0.156062049,0.224659673,-0.168372303,1.068338498
Msn2-chr12-781545,chr12,781290,781800,-0.363618207,-0.107736442,0.47680058,0.340374271,0.013777173,-0.198567634
Msn2-chr15-247177,chr15,246954,247400,0.461296498,-0.107536356,0.272797976,0.185760159,0.287235434,0.288436234
Msn2-chr07-942281,chr07,941962,942600,-0.370919223,-0.107076967,0.616630994,0.270347893,0.157197427,-0.098397093
Msn2-chr08-64937,chr08,64650,65224,0.267177033,-0.106301247,0.393835686,0.657617861,0.469599125,0.823151974
Msn2-chr15-60505,chr15,60234,60776,0.119160734,-0.105231904,-0.071828938,0.093593454,-0.181206852,0.354447402
Msn2-chr12-444937,chr12,444650,445224,0.008546739,-0.103552322,0.577661636,0.232998746,0.15164689,0.075627238
Msn2-chr07-346201,chr07,345962,346408,0.733293581,-0.103409706,0.771309454,1.019811772,0.770207562,0.411328358
Msn2-chr06-244361,chr06,244138,244584,0.056920518,-0.102363934,-0.098719742,0.532518824,-0.256840698,0.097320092
Msn2-chr08-116121,chr08,115978,116424,0.863381173,-0.102284489,0.792865771,0.988192051,0.889011073,1.028811216
Msn2-chr13-845241,chr13,845034,845448,0.036905933,-0.102100638,-0.011283287,-0.03172166,0.343652498,0.50968183
Msn2-chr04-38553,chr04,38314,38792,0.12346152,-0.101676012,0.308234374,0.331604029,0.206225675,0.666988926
Msn2-chr09-222649,chr09,222346,222952,0.116473282,-0.099832739,0.579824419,0.366080563,0.200590421,0.210235778
Msn2-chr13-552969,chr13,552618,553320,0.087348039,-0.098608743,0.520653132,0.327752615,-0.045866137,-0.161353553
Msn2-chr04-877229,chr04,877322,877736,0.477991285,-0.095749279,0.464980544,0.771626738,0.287265271,0.207207017
Msn2-chr05-269401,chr05,269066,269736,0.3206638,-0.093606539,0.272742204,0.232567419,-0.074642557,-0.275027737
Msn2-chr11-507561,chr11,507370,507752,0.148449266,-0.090733003,0.464758672,0.473370185,0.21891734,-0.055454085
Msn2-chr16-876713,chr16,876458,876968,-0.008807014,-0.090529935,0.519831024,0.302041183,-0.084165685,-0.437982529
Msn2-chr07-254377,chr07,254122,254632,-0.049232456,-0.08975792,0.436477045,0.513162897,0.227283485,0.207668723
Msn2-chr15-704502,chr15,704138,704392,0.531520041,-0.089650567,0.486880026,0.855776876,0.232133758,0.327493472
Msn2-chr14-566281,chr14,566026,566504,0.633828521,-0.085402085,0.114320572,0.357725721,0.499143303,0.521581363
Msn2-chr11-179113,chr11,178826,179400,-0.27618896,-0.085333544,0.302716556,0.385038022,0.061942733,0.763353004
Msn2-chr08-75657,chr08,75274,76040,0.466372542,-0.08470438,0.093058806,-0.052321663,-0.13346266,0.143019216
Msn2-chr07-253801,chr07,253482,254120,0.037817695,-0.08444855,0.389163891,0.837994532,0.362426232,0.089984239
Msn2-chr15-949433,chr15,949162,949704,0.035874597,-0.084214366,0.579360541,0.39514342,0.083756936,-0.168811983
Msn2-chr08-116393,chr08,116010,116776,0.537041217,-0.084195439,0.635581915,0.891842447,0.505769467,0.566420075
Msn2-chr13-706697,chr13,706474,706920,-0.097112403,-0.083867849,-0.099662665,-0.042207369,0.375387886,0.238360967
Msn2-chr08-384777,chr08,384426,385128,-0.520251874,-0.082465992,0.482403239,0.342145174,-0.165137334,-0.484838047
Msn2-chr13-453497,chr13,453226,453768,0.08042587,-0.082293396,0.53571461,0.523428382,0.068771492,0.522781243
Msn2-chr08-439641,chr08,439402,439880,0.208551749,-0.081345779,0.256291361,0.155273607,0.088489782,0.998196983
Msn2-chr04-271865,chr04,271658,272072,0.295178782,-0.079097778,0.301143805,0.285952113,0.363859341,-0.066567353
Msn2-chr12-965225,chr12,965002,965448,0.108589245,-0.077146998,0.254174703,0.449105635,0.142453774,0.722137953
Msn2-chr05-431649,chr05,431594,432008,0.434729836,-0.075298515,0.404400734,0.692392995,0.317894288,0.416376355
Msn2-chr11-384665,chr11,384330,385000,-0.320263127,-0.074792768,0.87233018,0.262789175,-0.067630986,-0.268258727
Msn2-chr13-659273,chr13,659082,659464,-0.243352845,-0.072632094,0.428383347,0.317459923,-0.040842487,0.439308112
Msn2-chr15-1036537,chr15,1036298,1036776,0.057314117,-0.072598778,0.412479356,0.246429894,0.450326091,-0.086871079
Msn2-chr02-17897,chr02,17706,18088,0.279753528,-0.072438191,0.22449345,0.723446482,0.32966303,0.393040186
Msn2-chr13-514121,chr13,513930,514312,0.097361222,-0.072262054,0.332320248,0.718012156,0.34376003,0.05872165
Msn2-chr10-181953,chr10,181802,182184,0.5289702,-0.071576784,0.710444381,0.431555428,0.173574079,0.014088221
Msn2-chr01-161217,chr01,160650,161704,0.735700645,-0.07126825,0.089712932,0.431060181,0.396643046,0.443842506
Msn2-chr16-172921,chr16,172586,173256,0.259606725,-0.06968237,0.548626449,0.410582839,0.239984592,-0.019430874
Msn2-chr12-412345,chr12,412106,412584,0.266177061,-0.069544344,0.074594508,0.358214912,-0.01255972,0.330392523
Msn2-chr04-617129,chr04,616938,617320,0.395264299,-0.069443424,0.498176518,0.445411837,0.311872485,-0.170440602
Msn2-chr10-422825,chr10,422570,423080,0.490391022,-0.067125955,0.565191378,0.730182621,0.450241182,0.702774744
Msn2-chr09-233833,chr09,233610,234056,-0.044037933,-0.066683222,-0.034945319,0.111648413,0.264513724,0.773163379
Msn2-chr15-93833,chr15,93130,94536,0.517496804,-0.066358639,0.180017548,0.180870525,0.075075607,0.135571353
Msn2-chr12-66857,chr12,66666,67048,0.173699787,-0.066050721,0.355293567,0.1658026,0.227393095,1.032275632
Msn2-chr13-547881,chr13,547690,548072,0.199398954,-0.064647395,0.214566372,0.312209754,0.019791574,1.10899609
Msn2-chr16-281721,chr16,281450,281992,0.016081235,-0.064486339,0.575026005,0.408684815,0.153126561,-0.317413461
Msn2-chr10-76057,chr10,75850,76200,0.506766604,-0.063943432,-0.028112493,0.596554109,-0.2117585,0.097006879
Msn2-chr13-903721,chr13,903466,903976,-0.063953427,-0.062346943,0.4670013,0.654157055,0.411174971,0.243608937
Msn2-chr15-400233,chr15,399786,400680,-0.108510359,-0.061869267,0.695383737,0.17822823,-0.066222978,0.0460427
Msn2-chr02-592745,chr02,592490,593000,0.284354586,-0.061669919,0.012410229,0.092065871,0.126570294,0.263145751
Msn2-chr12-947769,chr12,947498,948040,0.520972031,-0.060858883,-0.170019566,0.239691604,0.029138438,0.256538539
Msn2-chr11-270265,chr11,270026,270504,-0.097562375,-0.060847436,0.447874524,0.291435023,0.270937964,0.508440637
Msn2-chr14-726585,chr14,726506,727016,0.371695134,-0.060354614,0.492136132,0.833539354,0.24581774,0.246569808
Msn2-chr14-277465,chr14,277226,277704,-0.210443915,-0.059371347,0.158821596,0.661850267,0.014846405,0.355821054
Msn2-chr13-110729,chr13,110506,110952,0.164181454,-0.059223742,0.425453554,0.569935138,0.2888321,0.735017585
Msn2-chr07-417545,chr07,417322,417768,0.277236129,-0.057708198,0.180270683,0.692566971,-0.033997134,-0.364016677
Msn2-chr04-514537,chr04,514058,514888,0.830101993,-0.057091775,0.168523161,0.446088285,0.463198153,0.422581099
Msn2-chr02-30745,chr02,30442,31048,0.464457909,-0.05637677,0.456046555,0.716895293,0.329373463,0.359147099
Msn2-chr04-1501417,chr04,1501194,1501640,-0.102965816,-0.055415517,0.202643976,0.779166485,0.031815096,0.677158136
Msn2-chr08-18889,chr08,18634,19144,0.042566049,-0.054234019,0.263874764,0.328899976,-0.116897584,0.627304525
Msn2-chr13-392873,chr13,392682,393064,0.556879025,-0.053338007,0.072041046,0.097251118,0.012818654,0.209347773
Msn2-chr04-603337,chr04,603114,603560,-0.116602288,-0.052312913,0.449106509,0.332545623,-0.06601934,0.029212344
Msn2-chr13-189661,chr13,189706,190120,0.318635845,-0.052229632,0.545164066,0.751246558,0.198700543,0.004662768
Msn2-chr03-247961,chr03,247786,248136,-0.159055939,-0.051865907,-0.201039113,0.134459227,0.383616684,0.95204069
Msn2-chr12-942265,chr12,941962,942568,0.493475007,-0.051755902,0.558922309,0.743216545,0.316561363,0.33936468
Msn2-chr04-447721,chr04,447370,448072,-0.086561074,-0.051711736,0.594146569,0.343052528,-0.054026802,0.323599493
Msn2-chr04-513897,chr04,513642,514152,0.505063,-0.051489537,0.277591091,0.605619526,0.115718907,0.229459301
Msn2-chr14-482713,chr14,482378,483048,-0.051977986,-0.050861151,0.124158083,0.78238126,0.185590505,0.156793747
Msn2-chr07-619337,chr07,619114,619560,0.246642076,-0.05076004,-0.086084522,-0.063152496,-0.040379044,0.269052005
Msn2-chr15-818985,chr15,818794,819176,0.465516722,-0.049319765,0.152978819,0.26010369,0.337058101,0.265593833
Msn2-chr10-414857,chr10,414602,415112,0.12761982,-0.047963144,0.332607983,0.610225088,0.298822566,0.442274423
Msn2-chr12-608793,chr12,608554,609032,-0.299230275,-0.047168687,-0.178959113,-0.30099643,-0.169695962,0.884058573
Msn2-chr14-566985,chr14,566762,567208,0.491117163,-0.047125859,0.638015866,0.76725966,0.27005651,0.320898812
Msn2-chr08-34121,chr08,33866,34376,0.02037941,-0.047056002,0.42145024,0.460528623,0.274413157,-0.354651242
