Gene ID,Gene Symbol,Category,Chromosome,Loci Start,Loci End,Strand,Distance to TSS,PeakID,Significantly Enriched over WCE,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
YLR137W,RKM5,Exon/CD,chrxii,417066,417448,+,251,Msn2-chr12-417172,y,0.187708802,1.946624895,1.513624389,0.891911481,0.439534189,0.122684394
YLR138W,NHA1,Upstream,chrxii,418186,418536,+,-76,Msn2-chr12-418273,y,-0.04837022,-0.052759286,0.906017934,0.749705124,0.06687751,0.326480961
YLR141W,RRN5,Exon/CD,chrxii,423498,425192,+,662,Msn2-chr12-424345,n,0.031865244,1.528411169,1.365838067,0.561528149,0.30108407,0.160207761
tD(GUC)L1,,Upstream,chrxii,426858,427368,+,-19,Msn2-chr12-427108,y,0.170718532,0.430445579,0.810702941,0.766050183,0.470811374,0.369107234
YLR148W,PEP3,Downstream,chrxii,437194,437608,+,2760,Msn2-chr12-437401,n,0.087855023,-0.727516146,-0.150685341,0.107594201,-0.081328402,0.281322244
YLR150W,STM1,Exon/CD,chrxii,440522,441288,+,438,Msn2-chr12-440881,n,0.820896681,1.696570686,0.537478492,0.292163427,0.290022588,0.308429483
YLR152C,,Upstream,chrxii,444650,445224,-,-249,Msn2-chr12-444937,n,0.008546739,-0.103552322,0.577661636,0.232998746,0.15164689,0.075627238
tQ(UUG)L,,Exon/CD,chrxii,448490,448872,-,40,Msn2-chr12-448713,y,0.642274792,1.033406203,1.839231937,1.369291666,1.034907355,0.762946535
RDN25-1,RDN25-1,Exon/CD,chrxii,452234,452680,-,2724,Msn2-chr12-452457,n,0.743871143,1.706950047,0.976115039,0.501397141,0.64993399,0.160931273
RDN25-1,RDN25-1,Exon/CD,chrxii,452714,453192,-,2228,Msn2-chr12-452953,n,0.76677926,1.917519542,1.007649093,0.427266855,0.728535126,0.065893984
RDN25-2,RDN25-2,Exon/CD,chrxii,460618,461320,-,3349,Msn2-chr12-460969,n,0.502300637,1.346971467,0.790625434,0.596692785,0.520818025,0.196412396
RDN25-2,RDN25-2,Exon/CD,chrxii,461290,461768,-,2789,Msn2-chr12-461529,n,0.729965724,1.685339059,0.948013591,0.532448397,0.655885597,0.298912123
RDN25-2,RDN25-2,Exon/CD,chrxii,461866,462280,-,2245,Msn2-chr12-462073,n,0.76268084,1.766579001,0.987199736,0.545439743,0.649353109,-0.058920503
RDN37-2,RDN37-2,Intron,chrxii,464714,465128,-,1948,Msn2-chr12-464669,n,0.637799343,1.273629596,0.732979894,0.704878616,0.426311937,0.142076597
RDN37-2,RDN37-2,Exon/CD,chrxii,465194,466536,-,1004,Msn2-chr12-465865,n,0.863811868,1.840282159,1.114457495,0.608133993,0.779404091,0.234532823
RDN37-2,RDN37-2,Exon/CD,chrxii,466570,467112,-,28,Msn2-chr12-466841,n,0.6419814,0.653624616,0.65542809,0.686572354,0.58514742,0.047997687
RDN5-2,RDN5-2,Upstream,chrxii,468330,469224,+,-36,Msn2-chr12-468777,n,0.712426939,1.225023832,1.256192622,0.789631348,0.832489287,0.581008038
YLR155C,ASP3-1,Exon/CD,chrxii,469578,470600,-,316,Msn2-chr12-470089,n,0.362376046,1.144312485,0.700134048,0.475000431,0.436194414,0.431044867
YLR155C,ASP3-1,Upstream,chrxii,470314,470792,-,-148,Msn2-chr12-470489,y,0.305282768,0.45372935,0.675364266,0.534223036,0.565261579,0.540076543
YLR156W,,Upstream,chrxii,471690,472040,+,-248,Msn2-chr12-471865,n,0.452009537,0.980940756,0.58125283,0.537827895,0.630674342,0.601109419
RDN5-3,RDN5-3,Exon/CD,chrxii,472266,472680,+,8,Msn2-chr12-472604,y,0.853046543,2.186881992,1.864521966,1.043889155,1.17923349,1.038284428
YLR157C,ASP3-2,Exon/CD,chrxii,472714,473256,-,1072,Msn2-chr12-472985,n,0.341416918,0.920351832,0.867861992,0.659713025,0.601110419,0.672174618
YLR157C,ASP3-2,Exon/CD,chrxii,473738,474152,-,112,Msn2-chr12-473961,y,0.484390345,1.035942785,0.683238452,0.461874542,0.357857006,0.563714673
YLR157C-B,,Exon/CD,chrxii,477642,478088,-,3736,Msn2-chr12-477865,n,0.660560236,0.342457719,0.11052957,0.292232276,0.447617041,0.284408787
YLR157C-B,,Exon/CD,chrxii,478826,479208,-,2584,Msn2-chr12-479017,n,0.631671566,0.440428347,0.150558035,0.127996743,0.480619633,0.526963722
YLR157C-B,,Exon/CD,chrxii,479338,479688,-,2088,Msn2-chr12-479513,n,0.577451913,0.299526399,0.142297757,0.235550201,0.37865612,0.578233917
YLR157C-B,,Exon/CD,chrxii,479722,480552,-,1464,Msn2-chr12-480073,n,0.694402546,0.434185105,0.384205406,0.555792354,0.615255729,0.577262235
YLR157W-E,,Upstream,chrxii,481354,482216,+,-88,Msn2-chr12-481750,y,0.546007123,1.496429458,1.44312811,1.146506071,0.806920347,0.597329926
YLR158C,ASP3-3,Exon/CD,chrxii,482250,483208,-,908,Msn2-chr12-482729,n,0.393750738,1.048552381,0.910791474,0.587974274,0.545052366,0.540745401
YLR158C,ASP3-3,Exon/CD,chrxii,483082,483432,-,380,Msn2-chr12-483257,n,0.452829846,1.431011968,0.872698968,0.362078388,0.459520367,0.393448431
YLR158C,ASP3-3,Exon/CD,chrxii,483242,483688,-,172,Msn2-chr12-483465,n,0.434035702,1.238327809,0.705600182,0.494711298,0.416329191,0.50567327
YLR158C,ASP3-3,Upstream,chrxii,483498,483944,-,-84,Msn2-chr12-483737,y,0.365996901,0.506870197,0.730029404,0.644761753,0.512971123,0.558932579
YLR159W,,Exon/CD,chrxii,485258,485864,+,216,Msn2-chr12-485561,n,0.522052004,1.78961893,1.305199985,0.846188608,0.920699779,1.018124665
RDN5-5,RDN5-5,Exon/CD,chrxii,485546,485992,+,72,Msn2-chr12-485797,y,0.824534661,1.8571603,1.788672377,1.075162915,1.186820541,0.877489514
YLR160C,ASP3-4,Exon/CD,chrxii,486122,486728,-,864,Msn2-chr12-486553,y,0.491068916,1.224052238,0.783772671,0.600559795,0.591513554,0.734395239
YLR160C,ASP3-4,Upstream,chrxii,486730,487880,-,-16,Msn2-chr12-487305,n,0.243431329,0.737833427,0.697447912,0.459981118,0.381834763,0.360100639
YLR161W,,Upstream,chrxii,488554,488936,+,-252,Msn2-chr12-488745,n,0.411369793,0.988361341,0.489982253,0.521639542,0.633613431,0.675467018
YLR161W,,Exon/CD,chrxii,488810,489448,+,132,Msn2-chr12-489129,n,0.442659819,1.567514928,1.103691754,0.744447928,0.802339957,1.001671387
YLR161W,,Exon/CD,chrxii,489098,489576,+,340,Msn2-chr12-489425,y,0.660062118,2.048863607,1.588744267,1.029047029,1.038223768,0.939840164
YLR163C,MAS1,Exon/CD,chrxii,492106,492616,-,893,Msn2-chr12-492361,n,0.225769891,0.507275382,0.497755238,0.730877197,0.3724965,0.768760102
YLR164W,SHH4,Upstream,chrxii,492746,494088,+,-466,Msn2-chr12-493409,y,0.080437694,0.684454337,1.263297442,1.300183489,0.372340227,0.137143579
YLR165C,PUS5,Exon/CD,chrxii,494442,494824,-,625,Msn2-chr12-494617,n,0.406641345,-0.491351127,0.209727936,0.514363005,0.464759704,1.03100789
YLR166C,SEC10,Exon/CD,chrxii,497258,497608,-,611,Msn2-chr12-497433,n,-0.064936753,-1.14176964,-0.464107652,0.081015507,-0.517927267,0.679402794
YLR167W,RPS31,Exon/CD,chrxii,498890,499432,+,214,Msn2-chr12-499193,n,1.28616691,0.844220744,0.774338209,0.551568531,0.389026199,0.749001089
YLR168C,UPS2,Exon/CD,chrxii,499850,500296,-,197,Msn2-chr12-500081,n,0.544644372,0.351639929,0.076145666,0.624307572,0.307822469,0.987342331
YLR171W,,Exon/CD,chrxii,500714,500872,+,60,Msn2-chr12-500713,y,0.46416676,0.536339119,0.436601605,0.837490658,0.753185867,1.124702164
YLR175W,CBF5,Exon/CD,chrxii,506890,507272,+,947,Msn2-chr12-507081,n,0.67420389,0.169265225,-0.268892542,0.002585952,-0.23006516,0.794172895
YLR176C,RFX1,Exon/CD,chrxii,507850,508392,-,2111,Msn2-chr12-508121,n,-0.445259404,-0.84406102,-0.609350255,0.044027766,-0.520382444,0.456208949
YLR177W,,Upstream,chrxii,510282,511304,+,-261,Msn2-chr12-510793,n,-0.004935607,1.109362431,0.757519606,0.264957279,0.49137327,0.244382187
YLR178C,TFS1,Exon/CD,chrxii,513450,513576,-,308,Msn2-chr12-513569,y,0.147370987,0.760440447,0.775133722,0.482180712,0.708073242,0.931001496
YLR185W,RPL37A,Intron,chrxii,522570,523240,+,242,Msn2-chr12-522905,n,0.57098604,-0.138149973,0.072712509,0.069953301,-0.093797477,0.109974041
YLR189C,ATG26,Upstream,chrxii,534346,534696,-,-128,Msn2-chr12-534521,n,-0.557674986,-0.313510674,0.573959462,0.144863248,-0.172376991,-0.202757041
YLR194C,,Exon/CD,chrxii,540746,541096,-,652,Msn2-chr12-540958,y,0.276664929,1.509835456,0.946279845,0.758014434,0.692703028,0.445619469
YLR194C,,Upstream,chrxii,541354,541928,-,-68,Msn2-chr12-541721,y,-0.091324714,0.538645078,1.180788676,0.778348354,0.262985936,-0.106113217
YLR197W,NOP56,Exon/CD,chrxii,547370,547784,+,1480,Msn2-chr12-547577,n,-0.979509882,-0.281600644,-0.223561413,-0.391776047,-0.587561656,-0.950403409
YLR199C,PBA1,Exon/CD,chrxii,547946,548392,-,600,Msn2-chr12-548169,n,-0.077361616,-0.561236814,0.021394907,0.180657809,-0.316166884,0.968766139
YLR204W,QRI5,Exon/CD,chrxii,552394,552808,+,331,Msn2-chr12-552545,y,-0.278412613,0.550471378,0.469571597,0.243495031,-0.048327963,-0.267701355
YLR205C,HMX1,Upstream,chrxii,553546,553896,-,-44,Msn2-chr12-553721,n,0.073652468,1.271941408,0.619459707,0.175532788,0.458716359,0.30954092
YLR206W,ENT2,Upstream,chrxii,553674,554728,+,-377,Msn2-chr12-554201,n,0.065375194,0.949604315,0.906682984,0.420148344,0.434663287,0.35095695
YLR206W,ENT2,Exon/CD,chrxii,555274,555784,+,951,Msn2-chr12-555529,n,0.042735097,1.323145924,0.135159855,-0.262330446,0.32260493,0.012698503
YLR208W,SEC13,Exon/CD,chrxii,560170,560552,+,810,Msn2-chr12-560361,n,0.316342131,-0.361837302,0.04243607,0.235493566,0.27289253,0.170962751
YLR213C,CRR1,Exon/CD,chrxii,566634,567112,-,1049,Msn2-chr12-567182,y,0.062326805,1.178264394,1.171868671,0.812528781,0.59364119,0.154383744
YLR214W,FRE1,Exon/CD,chrxii,568650,569000,+,258,Msn2-chr12-568465,y,0.372671915,0.536168699,1.114049425,1.596139061,0.819080224,0.778571452
YLR214W,FRE1,Exon/CD,chrxii,569066,569960,+,946,Msn2-chr12-569513,n,-0.001836092,-0.487962481,-0.078360177,0.657439431,0.46977683,1.104731178
YLR214W,FRE1,Exon/CD,chrxii,570250,570760,+,1938,Msn2-chr12-570505,n,0.125279056,-0.407226916,-0.286056723,0.307589788,0.357082233,0.140801284
YLR226W,BUR2,Upstream,chrxii,589002,589640,+,-33,Msn2-chr12-589321,n,-0.480218698,-0.499319231,0.317103957,0.753480159,0.073136382,-0.10069031
tL(UAG)L1,,Exon/CD,chrxii,592330,592840,-,34,Msn2-chr12-592573,y,0.416647757,-0.191725846,0.774279952,0.9164591,0.69438683,0.416631579
YLR227W-A,,Upstream,chrxii,593066,593576,+,-117,Msn2-chr12-593593,y,0.410545348,0.678078091,0.977545144,1.078059611,0.41798364,0.081132093
YLR227W-B,,Exon/CD,chrxii,594570,595336,+,1515,Msn2-chr12-594953,n,0.722662426,0.402037352,0.310547003,0.497247315,0.584081791,0.487796646
YLR227W-B,,Exon/CD,chrxii,595562,596104,+,2395,Msn2-chr12-595833,n,0.641510459,0.592790244,0.228824077,0.285886239,0.591620555,0.566943338
YLR227W-B,,Exon/CD,chrxii,597706,598568,+,4699,Msn2-chr12-598137,n,0.817933167,0.067040816,0.182696949,0.404818534,0.486521522,0.499191583
YLR228C,ECM22,Upstream,chrxii,602666,603112,-,-426,Msn2-chr12-602889,n,-0.076341534,-0.040651534,0.677336809,0.053622235,-0.070191294,-0.553062243
tI(UAU)L,,Exon/CD,chrxii,605130,605672,-,31,Msn2-chr12-605385,y,0.273353784,0.52370406,1.389159454,0.969945422,0.599408546,0.506336277
YLR233C,EST1,Exon/CD,chrxii,608554,609032,-,731,Msn2-chr12-608793,n,-0.299230275,-0.047168687,-0.178959113,-0.30099643,-0.169695962,0.884058573
YLR234W,TOP3,Exon/CD,chrxii,610410,611912,+,1378,Msn2-chr12-611161,n,0.040716246,1.718764168,0.551785231,-0.104430074,0.037526049,0.342419136
YLR235C,,Exon/CD,chrxii,611498,612264,-,49,Msn2-chr12-611881,n,-0.193374162,1.217333478,0.80935475,-0.050159323,-0.190540023,-0.060205321
YLR245C,CDD1,Exon/CD,chrxii,626378,626984,-,249,Msn2-chr12-626681,n,0.153642831,0.546252679,0.693740843,0.338738615,0.399229419,0.128112818
tL(CAA)L,,Upstream,chrxii,628106,628648,+,-6,Msn2-chr12-628381,y,0.600163853,-0.059460364,0.8879538,1.097548327,0.409195337,0.561775477
YLR247C,IRC20,Upstream,chrxii,633194,633960,-,-223,Msn2-chr12-633588,y,0.139202918,0.954770385,1.676890035,0.914956111,0.20847293,0.058741915
YLR249W,YEF3,Upstream,chrxii,636202,636744,+,-307,Msn2-chr12-636473,n,-0.717910797,-0.758630182,0.283895436,0.256662378,-0.430943033,-0.839346456
YLR249W,YEF3,Exon/CD,chrxii,637098,637800,+,669,Msn2-chr12-637449,n,0.776085922,1.038969984,0.336185539,-0.155288921,0.221601458,0.110918213
YLR249W,YEF3,Exon/CD,chrxii,637962,638440,+,1421,Msn2-chr12-638201,n,0.641934995,0.975828721,0.212928839,-0.339475355,-0.032565499,-0.190050125
YLR249W,YEF3,Exon/CD,chrxii,638506,639112,+,2029,Msn2-chr12-638809,n,0.603837088,0.168257379,0.095094782,-0.250662154,-0.156249626,0.27250413
YLR249W,YEF3,Exon/CD,chrxii,639466,640008,+,2957,Msn2-chr12-639833,n,0.566939973,0.714469451,0.821848387,0.097613501,0.310533241,-0.169834423
YLR251W,SYM1,Upstream,chrxii,641034,641768,+,-63,Msn2-chr12-641401,n,-0.135311002,-0.39402538,0.506151123,0.077243865,0.032451317,0.537394734
YLR255C,,Exon/CD,chrxii,645130,646376,-,200,Msn2-chr12-645732,y,-0.127475105,1.537337843,1.905265031,1.228986892,0.326984925,0.296847893
YLR256W,HAP1,Exon/CD,chrxii,646922,647400,+,746,Msn2-chr12-647161,n,0.125206203,1.464937115,0.3168698,-0.127542371,0.097764537,-0.095235106
YLR256W,HAP1,Exon/CD,chrxii,649834,650376,+,3690,Msn2-chr12-650105,n,0.717799535,0.730490003,0.270910475,0.292438485,0.369296597,0.866652217
YLR256W-A,,Exon/CD,chrxii,650698,651752,+,108,Msn2-chr12-651219,y,0.657171291,1.582556635,1.762891174,1.472977133,0.791838378,0.528846803
YLR257W,,Upstream,chrxii,657866,658920,+,-433,Msn2-chr12-658393,n,-0.262161706,1.279999592,2.377710466,1.738980526,0.561182892,0.516852893
YLR257W,,Exon/CD,chrxii,658154,659816,+,159,Msn2-chr12-658985,n,0.111955255,0.947206714,1.89907387,1.76489871,0.848069893,0.577697899
YLR258W,GSY2,Exon/CD,chrxii,660746,661160,+,237,Msn2-chr12-660905,y,0.234157743,0.427558867,0.838557267,0.485817773,0.594218339,1.237995924
YLR259C,HSP60,Exon/CD,chrxii,664874,664968,-,81,Msn2-chr12-664729,y,0.172162161,1.179147165,1.934449608,1.796425387,1.212512998,1.351634496
YLR262C-A,TMA7,Exon/CD,chrxii,669226,669800,-,149,Msn2-chr12-669513,n,0.029247091,-0.234669028,0.494054164,0.430603024,0.120505332,0.230930986
YLR264C-A,,Upstream,chrxii,673898,674376,-,-193,Msn2-chr12-674137,n,-0.433928303,-0.322203771,0.294504388,0.190335613,-0.200377074,-0.407445007
YLR266C,PDR8,Exon/CD,chrxii,677322,678088,-,19,Msn2-chr12-677636,y,-0.008681111,1.485976531,2.096370251,1.330678325,0.149911415,-0.349817955
tV(AAC)L,,Exon/CD,chrxii,687626,688168,-,35,Msn2-chr12-687885,y,0.369967875,-0.155922229,0.554998575,0.871790691,0.69869213,0.302226568
YLR274W,MCM5,Upstream,chrxii,691050,691560,+,-250,Msn2-chr12-691305,n,-0.17013636,0.082402779,0.366167431,-0.044927762,-0.052727137,-0.096303477
YLR278C,,Exon/CD,chrxii,702602,703144,-,1151,Msn2-chr12-702873,n,0.323515634,0.148196407,-0.053722397,-0.148234881,-0.287491073,0.072900504
YLR279W,,Exon/CD,chrxii,704074,704712,+,84,Msn2-chr12-704369,y,-0.498410281,1.294381047,1.403084455,1.04286656,0.383602636,-0.445077579
YLR279W,,Exon/CD,chrxii,704266,705064,+,356,Msn2-chr12-704665,n,-0.027266033,1.792217813,1.24563057,0.983784888,0.349182695,-0.174240356
YLR286C,CTS1,Exon/CD,chrxii,708810,709320,-,1071,Msn2-chr12-709065,n,0.259722368,0.446128897,-0.058511419,0.142994879,0.629792892,0.536769454
YLR295C,ATP14,Exon/CD,chrxii,722090,722536,-,60,Msn2-chr12-722393,y,0.381378102,0.970210595,1.048545777,0.961327761,0.456068214,0.5514853
YLR299W,ECM38,Upstream,chrxii,725482,726344,+,-156,Msn2-chr12-725889,y,0.129685884,0.05196404,0.947264496,0.94492931,0.174078426,0.145217608
YLR299W,ECM38,Exon/CD,chrxii,727530,727912,+,1652,Msn2-chr12-727721,n,0.293074131,1.342908504,0.124647122,-0.068355213,0.322080819,-0.166693217
YLR299C-A,,Upstream,chrxii,728074,728744,-,-406,Msn2-chr12-728478,y,-0.235944872,2.138498662,1.774107494,1.335932947,0.179171164,0.052427598
YLR300W,EXG1,Exon/CD,chrxii,729994,730472,+,1278,Msn2-chr12-730233,n,0.241945268,0.026350583,0.177024578,0.181906267,0.370234668,0.505537715
YLR301W,HRI1,Upstream,chrxii,730378,730856,+,-208,Msn2-chr12-730617,n,-0.590520255,-0.466675283,0.303902098,0.361562509,-0.47020818,-0.856311131
tL(UAG)L2,,Exon/CD,chrxii,731914,732424,+,79,Msn2-chr12-732061,y,0.226294047,-0.062685907,0.487375686,0.66981584,0.328254414,0.848820837
tI(AAU)L1,,Upstream,chrxii,734538,735016,+,-25,Msn2-chr12-734777,y,-0.161049544,-0.037116031,0.446572078,0.466899046,0.064282153,0.277536944
YLR304C,ACO1,Exon/CD,chrxii,736010,736168,-,1459,Msn2-chr12-736345,n,0.479405127,0.674338505,0.436962711,0.68896749,0.595555142,0.093841261
YLR310C,CDC25,Exon/CD,chrxii,754858,755464,-,1832,Msn2-chr12-755161,n,-0.030014376,-0.595813602,-0.057060394,0.185920892,-0.090844137,0.955784804
YLR312C,,Upstream,chrxii,758794,759464,-,-296,Msn2-chr12-759145,y,-0.032490565,1.160666827,1.169916907,0.889110198,0.202712553,0.070477498
YLR314C,CDC3,Upstream,chrxii,764170,764744,-,-320,Msn2-chr12-764457,n,-0.231825098,0.494218213,0.537189981,0.212392748,0.006472468,0.037140367
YLR325C,RPL38,Exon/CD,chrxii,781002,781352,-,202,Msn2-chr12-781201,n,0.639960705,0.004441355,0.271973045,0.658025668,0.447238446,0.294734478
YLR325C,RPL38,Upstream,chrxii,781290,781800,-,-166,Msn2-chr12-781545,n,-0.363618207,-0.107736442,0.47680058,0.340374271,0.013777173,-0.198567634
YLR327C,TMA10,Exon/CD,chrxii,783114,783464,-,98,Msn2-chr12-783281,y,0.379767344,0.333163497,0.874982717,0.60018653,0.678319376,1.30078091
tS(GCU)L,,Upstream,chrxii,783850,784040,+,-409,Msn2-chr12-783924,y,0.385105515,1.925550167,0.870439828,0.568984011,0.584852411,0.844495047
tS(GCU)L,,Exon/CD,chrxii,784138,784584,+,7,Msn2-chr12-784373,y,0.761618016,0.95150474,1.620457027,1.292942509,1.050039366,1.160945345
tD(GUC)L2,,Exon/CD,chrxii,793706,794152,+,11,Msn2-chr12-793929,y,0.506981836,0.564715589,1.115130435,0.82934526,0.827519693,0.62792573
snR61,SNR61,Exon/CD,chrxii,794314,794696,-,70,Msn2-chr12-794521,n,0.384359869,-0.84990807,0.14673014,0.665143408,0.095393277,0.229956047
snR57,SNR57,Upstream,chrxii,794890,795208,-,-25,Msn2-chr12-795069,n,0.457030297,-0.395073796,0.734200931,0.71511396,0.292602373,0.371473623
tE(UUC)L,,Upstream,chrxii,796874,797384,+,-49,Msn2-chr12-797001,y,0.271022645,0.200770041,0.861104301,1.012731419,0.566538758,0.213840343
YLR338W,OPI9,Exon/CD,chrxii,804810,805416,+,767,Msn2-chr12-805113,n,0.163145599,1.200123986,0.75500559,0.324567472,0.260453196,0.632546383
YLR340W,RPP0,Exon/CD,chrxii,806506,806952,+,842,Msn2-chr12-806593,n,0.516542115,1.194107044,0.221952526,-0.194396839,-0.030306594,-0.454395872
YLR342W,FKS1,Exon/CD,chrxii,809994,810408,+,204,Msn2-chr12-810201,n,0.65077202,0.913455199,0.529342681,0.381851841,0.388252746,1.129982575
tR(CCG)L,TRR4,Upstream,chrxii,818346,818856,+,-8,Msn2-chr12-818561,y,0.581959304,0.40573647,1.107980287,1.097339856,0.717852216,0.389710866
YLR344W,RPL26A,Intron,chrxii,819082,819976,+,217,Msn2-chr12-819529,n,0.54445627,-0.046114926,0.105992977,0.252915191,-0.044989756,-0.139279952
YLR345W,,Exon/CD,chrxii,820106,821000,+,42,Msn2-chr12-820553,n,0.013991813,-0.158034083,0.702820962,0.438653127,0.099234144,0.532633733
YLR345W,,Exon/CD,chrxii,820618,821192,+,394,Msn2-chr12-820905,n,-0.066487944,-0.221982928,0.393909752,0.253481535,0.255503949,0.132972103
YLR346C,,Upstream,chrxii,822698,823144,-,-329,Msn2-chr12-822782,y,-0.02592343,0.930220151,1.942000396,1.182169168,0.023202125,0.336797487
YLR347C,KAP95,Exon/CD,chrxii,823754,824104,-,2484,Msn2-chr12-823929,n,0.188434746,0.664828687,0.372474648,0.383283411,0.391369916,0.173432395
YLR348C,DIC1,Exon/CD,chrxii,827178,827560,-,504,Msn2-chr12-827369,n,0.252659156,1.444830386,0.840245766,0.046107567,0.300128512,0.451140877
YLR354C,TAL1,Upstream,chrxii,837162,838024,-,-236,Msn2-chr12-837593,n,0.017670254,1.013030694,1.197647651,0.573960569,0.199382112,-0.003418949
YLR355C,ILV5,Upstream,chrxii,839178,839848,-,-260,Msn2-chr12-839390,y,0.152166518,1.374404431,1.488601382,0.895914648,0.108282703,0.156607202
YLR367W,RPS22B,Upstream,chrxii,856074,856488,+,-161,Msn2-chr12-856281,n,0.480077429,0.069923489,-0.123477379,0.435311445,-0.190195972,0.607183224
YLR373C,VID22,Exon/CD,chrxii,870090,870504,-,1070,Msn2-chr12-870297,n,-0.238641403,-0.645598896,-0.063639523,-0.08310491,-0.104126236,0.788788002
YLR374C,,Exon/CD,chrxii,871466,871848,-,185,Msn2-chr12-871758,y,-0.005405465,1.595687944,1.369029525,0.779695121,0.567557529,0.045255395
tK(UUU)L,,Upstream,chrxii,874794,875496,+,-231,Msn2-chr12-875145,n,0.347781159,1.314694084,1.129476218,0.721190367,0.702203056,0.086630187
tK(UUU)L,,Exon/CD,chrxii,875146,875624,+,9,Msn2-chr12-875369,y,0.565226262,1.127458906,1.420582289,1.013363223,1.02137738,0.153981577
YLR379W,,Exon/CD,chrxii,876938,877384,+,239,Msn2-chr12-877089,y,0.348112431,1.291256087,0.676160188,0.134508315,0.61728044,0.400869451
YLR380W,CSR1,Upstream,chrxii,877610,878216,+,-369,Msn2-chr12-877913,n,-0.090227595,1.521880452,0.605317959,0.018879863,0.268472829,-0.690566412
YLR381W,CTF3,Exon/CD,chrxii,881642,882024,+,2110,Msn2-chr12-881833,n,-0.098619565,-0.324293235,-0.29525167,-0.098568038,-0.083744996,-0.01820117
YLR387C,REH1,Upstream,chrxii,897642,898024,-,-161,Msn2-chr12-897833,n,-0.022975021,-0.153529701,0.558245681,0.439606778,0.242905577,0.164341109
YLR388W,RPS29A,Downstream,chrxii,898634,899016,+,174,Msn2-chr12-898825,n,0.418436469,0.046648478,-0.093677799,0.084896595,0.010971999,-0.271075562
snR34,SNR34,Exon/CD,chrxii,899114,899496,+,125,Msn2-chr12-899305,n,0.010646286,-0.28033265,0.362892113,0.553572942,0.072074534,-0.102736322
YLR390W,ECM19,Exon/CD,chrxii,903050,903560,+,239,Msn2-chr12-903161,y,0.339207175,0.587977676,0.801462227,0.584209637,0.128991092,0.363834637
YLR393W,ATP10,Exon/CD,chrxii,907498,907880,+,610,Msn2-chr12-907689,n,0.06645508,1.082908166,-0.014197636,-0.032967319,0.134278954,0.386848009
YLR395C,COX8,Exon/CD,chrxii,909514,910088,-,164,Msn2-chr12-909801,n,0.115912944,-0.027509398,0.387367808,0.291929771,0.09433775,0.436382335
YLR400W,,Upstream,chrxii,921546,922056,+,-262,Msn2-chr12-921881,y,0.015290451,1.695121014,0.995718054,0.568016733,0.240535873,0.085578272
YLR401C,DUS3,Exon/CD,chrxii,923978,924328,-,295,Msn2-chr12-924153,n,0.104309753,0.14281942,0.62999306,-0.074450907,0.097428462,-0.150275462
YLR402W,,Exon/CD,chrxii,924618,925288,+,64,Msn2-chr12-924953,n,-0.139452592,0.911244666,0.788785768,0.503320255,0.204751334,-0.55208768
