ID,coding/noncoding,chromsome,Start Position,Stop Position,Strand,wild-type T4 min,wild-type T8  min,wild-type T12  min,wild-type T16  min,wild-type T20  min,wild-type T30 min,wild-type T40 min,wild-type T60 min,wild-type T30  min rep2,wild-type T30  min rep3,wild-type T30  min rep4,msn2/4ÆÆ t4  min,msn2/4ÆÆÊt8 min,msn2/4ÆÆ t12 min,msn2/4ÆÆÊt16 min,msn2/4ÆÆ t20 min,msn2/4ÆÆ t30 min,msn2/4ÆÆ t40 min, msn2/4ÆÆ t60 min,msn2/4ÆÆ t30 min rep2,msn2/4ÆÆÊt30  min rep3,msn2/4ÆÆ t30 min  rep4
YMR061W,coding,chr13,392725,393701,W,-0.02591,-0.03513,-0.41446,-0.91325,-0.8043,-0.32251,-0.64603,-0.33468,0.00083,-0.58849,-0.79016,-0.00689,0.1026,0.01722,-0.31925,-0.11725,-0.43463,0.35311,-0.15866,-0.52351,-0.05053,-0.37722
YMR062C,coding,chr13,396409,395009,C,-0.30474,-0.17843,0.12672,0.33592,0.53389,0.49118,0.18461,0.20747,1.03675,0.88974,-0.09429,0.15355,0.32975,0.27778,0.59928,0.99842,1.37001,0.98682,0.14299,1.46463,0.44181,1.31856
YMR063W,coding,chr13,397013,397941,W,-0.17474,0.14306,-0.12533,-0.0722,-0.32284,-0.2827,-0.02793,-0.26674,-0.03285,-0.11829,-0.81458,-0.00697,0.13864,0.09345,0.39136,0.17315,0.17113,-0.48666,-0.25369,-0.52537,-0.80508,0.35226
YMR064W,coding,chr13,397800,399636,W,-0.25554,-0.35164,-0.36656,-0.43389,-0.23354,-0.12163,-0.54718,-0.15522,0.49048,0.13258,-0.17745,-0.32503,-0.43912,-0.28159,-0.17043,0.34497,-0.05157,-0.0007,-0.2897,-0.57942,-0.32074,0.6173
YMR065W,coding,chr13,399853,401245,W,0.67201,0.75322,0.25578,-0.19659,0.48583,0.05099,-0.40055,-0.16912,0.64675,-0.09575,-0.08757,0.0542,0.11206,0.15105,0.15965,0.49809,0.37077,0.06595,0.10868,-0.2065,-0.02633,0.04212
YMR066W,coding,chr13,401533,404261,W,0.55507,0.41788,-0.0112,-0.26996,0.28092,0.10519,-0.57273,-0.03926,0.92473,0.28981,-0.053,-0.06267,0.1112,0.37078,0.47804,0.92012,0.39778,0.54254,0.16309,-0.1655,0.14853,0.69585
YMR067C,coding,chr13,405673,404913,C,-0.00551,-0.12059,0.22269,0.17845,0.29598,0.80853,0.60317,1.04194,0.57846,0.6409,0.43286,0.17945,0.09928,0.25762,0.18434,0.55804,0.54236,0.94018,0.78091,1.00125,0.37828,0.90199
YMR068W,coding,chr13,406262,407597,W,0.01831,0.29941,0.08732,0.55872,0.88772,1.04188,0.81673,0.86777,1.39238,1.1658,0.93505,0.11441,0.11387,0.31687,0.56604,0.69685,1.2309,0.9302,0.63953,0.85538,0.32908,1.2561
YMR069W,coding,chr13,407605,408933,W,-0.29154,0.14942,-0.22498,-0.41261,-0.82254,-1.56831,-0.36126,0.17714,-0.95582,-0.84706,-1.21536,-0.10269,-0.0285,0.84095,0.8608,-0.00145,-0.57339,-0.97131,-0.29822,-1.03275,-0.27743,0.37366
YMR070W,coding,chr13,408925,410669,W,-0.54337,-0.64241,-0.68467,-0.60686,-0.41717,-0.71006,-0.92492,-0.29465,-0.18533,-0.35843,-0.8909,-0.51971,-0.99919,-0.91326,-0.98556,-0.41449,-1.01569,-0.54324,-0.68408,-0.87884,-0.6072,-0.29306
YMR071C,coding,chr13,411353,410737,C,-0.06979,0.23157,0.73227,0.79903,0.88082,1.04867,0.93701,0.44265,0.77523,0.90258,0.24049,0.10575,0.33426,0.1166,0.03945,0.39155,0.28852,0.19355,0.14065,0.88499,0.12828,0.93927
YMR072W,coding,chr13,411517,412205,W,0.13067,-0.29398,0.44485,0.22884,0.09797,0.35265,0.01696,0.29843,0.19578,0.53816,-0.12006,0.14661,0.23738,0.18544,-0.19453,0.13567,-0.40022,-0.1396,-0.0308,0.62721,-0.25493,0.43351
YMR073C,coding,chr13,413177,412097,C,-0.28317,-0.27903,-0.68445,-0.57463,-0.66161,-0.10448,-0.12891,0.25051,-0.55293,-0.13624,-0.58839,-0.2531,-0.17526,-0.41463,-0.60329,-0.50929,-0.20901,-0.16324,0.05534,0.3045,-0.48108,-0.15885
YMR074C,coding,chr13,413489,413161,C,-0.5323,-0.26505,-0.82645,-0.90845,-1.04797,-0.80215,-0.66795,0.13163,-0.48583,-0.49664,-0.89175,-0.1767,-0.24158,-0.30022,-0.63271,-0.86931,-0.8929,-0.76516,-0.29518,-0.43321,-0.90992,-0.53112
YMR075C-A,coding,#N/A,#N/A,#N/A,#N/A,NA,1.70692,0.52389,0.7441,1.59468,0.71233,0.65194,NA,NA,-0.37795,-2.44902,-0.4731,-0.67117,-1.02737,-1.42389,-1.21569,-0.78352,-0.56087,-1.10523,1.0729,-0.73581,0.02946
YMR075W,coding,chr13,413879,416213,W,0.40501,0.29575,0.07404,-0.44733,-0.02152,-0.01584,-0.55595,-0.47388,0.65006,0.03776,-0.15515,-0.0668,0.2576,0.19774,-0.17034,0.48842,0.00005,0.19202,-0.21464,-0.6404,-0.1958,0.56858
YMR076C,coding,chr13,420113,416121,C,-0.30751,-0.80076,-0.84423,-1.19194,-1.17892,-0.81853,-1.18002,-0.40972,-0.57018,-1.02873,-0.97659,-0.11052,-0.15835,-0.40451,-0.58723,-0.30309,-0.35039,0.11773,0.0006,-0.31653,-0.18829,-0.53105
YMR077C,coding,chr13,422233,421345,C,0.56107,0.8677,0.25814,-0.34435,0.84667,-0.03287,-0.62169,-0.24492,1.06037,0.03595,0.06978,-0.25736,0.05621,0.20499,0.07972,0.7697,-0.01427,0.26845,-0.28956,-0.92775,-0.12477,0.63929
YMR078C,coding,chr13,424745,422441,C,-0.18703,-0.46464,-1.16027,-1.4357,-1.24682,-0.86117,-1.08573,-0.47928,-0.67808,-1.16805,-0.95016,-0.26387,-0.4354,-0.75171,-0.86505,-0.70699,-0.47835,-0.19688,-0.24559,-0.61824,-0.70515,-0.66456
YMR079W,coding,chr13,424933,424996,W,-0.32974,-0.24276,-0.27821,-0.71777,-0.97312,-1.41924,-1.36042,-0.89901,-1.2075,-1.10922,-1.98557,-0.0834,-0.28738,-0.34077,-0.31788,-0.8853,-1.25854,-1.40974,-0.79161,-0.61014,-0.80199,-0.54975
YMR080C,coding,chr13,429705,426321,C,-0.40822,-0.84278,-0.65379,-0.84602,-0.90254,-0.54015,-0.57078,-0.23686,-0.67275,-0.7514,-1.27692,-0.07331,-0.23043,-0.53492,-0.71063,-0.85478,-0.86199,-0.84468,-0.40467,-0.43583,-0.70372,-0.85781
YMR081C,coding,chr13,431196,429900,C,1.22644,1.30815,1.66612,2.55794,2.13218,1.29174,1.03566,0.2923,NA,1.37774,1.78102,1.15696,1.23833,1.44167,1.40932,1.45961,1.68976,0.64067,1.3127,0.37297,1.14823,-0.46862
YMR082C,coding,#N/A,#N/A,#N/A,#N/A,3.71246,2.06046,NA,3.56722,NA,1.58555,2.61868,2.39534,NA,NA,NA,NA,0.80277,1.21475,NA,0.42844,NA,-1.54656,NA,NA,0.98349,-1.12914
YMR083W,coding,chr13,434733,436021,W,-0.00864,0.10425,0.60714,0.67789,0.24599,-0.11412,-0.10221,-0.24558,-0.09594,-0.04709,-0.87947,0.11165,0.1848,0.2439,0.17853,-0.05971,-0.39935,-0.82687,-0.66489,-0.06028,-0.53162,0.41148
YMR084W,coding,chr13,436525,437593,W,1.42655,2.82582,4.16882,4.38907,4.08068,2.77243,1.63289,0.07963,3.96016,3.47808,1.84617,1.33635,3.25316,4.10766,4.05166,3.24746,2.48052,1.59278,1.11665,0.89266,2.57341,2.86331
YMR085W,coding,chr13,437388,438966,W,1.42441,2.58621,3.44241,3.91047,3.88495,3.12583,1.87226,0.82761,4.1913,3.23919,2.03163,0.5081,1.62302,3.33676,3.77324,3.01948,2.72659,1.66329,1.00199,0.70145,1.55958,2.89962
YMR086C-A,coding,#N/A,#N/A,#N/A,#N/A,1.20996,0.69686,0.434,0.46169,0.46867,0.177,0.02471,-0.23525,0.0025,0.12654,-0.70165,0.20812,-0.0374,-0.11001,-0.04641,0.09232,-0.08849,-0.42079,-0.49618,-1.27981,-0.02184,0.38787
YMR086W,coding,chr13,439125,442101,W,0.17685,0.35495,0.65064,0.81441,0.84867,0.83421,0.30472,0.28932,0.62162,0.96634,0.45457,-0.09755,-0.29387,0.12088,0.42649,0.64245,0.60429,0.32949,-0.12946,0.13412,-0.26732,1.15558
YMR087W,coding,chr13,442085,443229,W,0.07833,-0.09302,0.13684,0.42144,0.94486,1.6681,1.81119,1.02085,0.43294,1.34193,1.33475,0.30878,0.01218,-0.12974,-0.07012,0.19342,1.18862,1.32167,0.52532,1.57707,0.65336,0.68406
YMR088C,coding,chr13,445241,443489,C,-0.01779,0.02361,0.012,0.20121,-0.36031,-0.48322,-0.03405,-0.12869,-0.35451,-0.45035,-1.07371,0.11419,0.17339,0.16137,0.4231,-0.21585,-0.18502,-0.33312,0.16216,-0.17491,-0.11177,-0.02214
YMR089C,coding,chr13,448289,445529,C,-0.229,-0.50853,-0.38756,-0.58499,-0.56396,-0.01002,-0.21046,0.32619,-0.03416,-0.16844,-0.20069,-0.17694,-0.4139,-0.29552,-0.32014,-0.31454,-0.09363,0.2917,0.60625,0.69933,-0.24568,0.06511
YMR090W,coding,chr13,449142,450105,W,1.03132,2.23609,3.51375,4.30099,4.93385,5.80339,5.71771,4.93905,5.76292,5.06472,4.84136,0.63247,1.15065,1.81074,2.64202,3.13562,3.91856,3.5293,2.47935,4.05513,2.43527,3.62593
YMR091C,coding,chr13,451401,451081,C,-0.0319,-0.18067,-0.32572,-0.61236,-0.58987,-0.41981,-0.67269,-0.61059,0.1328,-0.44542,-0.75801,-0.22322,-0.36112,-0.39121,-0.41643,-0.32782,-0.36215,-0.24694,-0.64266,-0.51732,-0.53245,-0.12282
YMR092C,coding,chr13,453561,451769,C,-0.07209,-0.14253,0.538,0.64883,0.80192,1.12161,1.12986,0.68921,0.76031,0.67996,0.75661,0.1227,0.52894,0.3585,0.38328,0.36825,0.2559,0.57641,0.80089,0.85685,0.15262,0.44382
YMR093W,coding,chr13,453965,455165,W,-0.44464,-0.70517,-1.10376,-2.0309,-2.64428,-2.89009,-1.91409,-0.44329,-2.50822,-2.68176,-3.64408,-0.1186,-0.43726,-0.92533,-1.54289,-2.09131,-2.93539,-2.3566,-0.56295,-1.45561,-1.16639,-2.27301
YMR094W,coding,chr13,455789,459365,W,-0.17453,0.17287,-0.94532,-1.60007,-0.97168,-1.08181,-1.39076,-0.77927,-1.53556,-1.50248,-1.23315,-0.08962,-0.28883,-0.48307,-0.84171,-0.76175,-0.78152,-0.66718,-0.39049,-1.06751,-0.52159,-1.46683
YMR095C,coding,chr13,458060,457106,C,1.27639,1.92951,1.70064,1.71857,2.49725,2.21136,2.7818,2.10488,NA,NA,1.91905,1.25104,1.78493,1.89604,2.10571,2.12452,3.41901,3.2912,4.0792,2.75034,2.3972,1.1248
YMR096W,coding,chr13,458305,459478,W,-0.18455,-0.20968,-0.5808,-0.38048,-0.26454,0.22514,0.60407,1.14154,-0.34254,0.19689,-0.00167,-0.05681,-0.15214,-0.2296,0.00879,-0.12815,1.07312,1.4891,2.26066,2.5427,0.77791,0.27641
YMR097C,coding,chr13,460993,459321,C,0.47925,0.41115,0.45079,0.19305,0.94012,0.85714,0.13833,0.40306,1.49612,0.72366,0.67664,-0.00199,0.17285,0.29602,-0.0643,0.65201,0.35023,0.64288,0.30787,0.33404,0.23525,1.01493
YMR098C,coding,chr13,462713,460977,C,0.21207,0.10984,-0.08558,-0.28895,-0.02259,0.24167,-0.14187,0.24478,0.17791,0.10752,-0.11364,-0.18109,-0.0657,-0.17707,-0.23547,-0.01975,0.07305,0.34047,0.32456,0.33263,-0.18637,0.16218
YMR099C,coding,chr13,464857,463841,C,-0.19034,-0.08348,0.13845,0.0312,-0.25361,-0.02094,-0.03952,0.42302,-0.17134,0.1044,-0.61028,0.1962,0.28665,0.1437,-0.01743,-0.09089,-0.37474,-0.37572,-0.03098,0.46828,-0.48339,0.34111
YMR100W,coding,chr13,465934,468317,W,-0.45455,-0.51727,-0.57414,-0.28666,0.08623,0.48359,0.09533,0.10198,0.55371,0.18125,-0.13315,-0.58522,-0.84425,-0.5934,-0.0269,0.0552,0.36723,0.83419,0.40103,-0.01858,0.13398,0.07227
YMR101C,coding,chr13,469577,468266,C,1.24933,1.61788,0.72703,0.36451,1.04649,0.70055,0.94124,0.56765,NA,0.78411,0.90838,0.36728,0.84227,1.49198,0.87152,0.76615,0.99049,1.29428,0.98434,-0.76588,1.4545,-0.00089
YMR102C,coding,chr13,472521,469729,C,-0.15442,-0.06876,0.00376,0.12203,0.39725,0.64793,0.36128,0.2397,0.52225,0.4841,0.48221,-0.13131,-0.21629,0.02146,0.15067,0.14087,0.45864,0.67735,0.23597,0.55535,0.02621,0.21604
YMR103C,coding,#N/A,#N/A,#N/A,#N/A,-0.13009,0.31176,0.73754,1.90223,1.95768,2.23825,2.08254,0.85014,1.50907,1.70822,1.74415,0.29509,-0.24473,0.01232,0.54191,0.04406,1.45714,0.71819,0.70224,1.53196,0.25026,1.0254
YMR104C,coding,chr13,475433,472505,C,0.33482,0.6011,1.35283,1.94752,2.2545,2.34551,1.80825,0.58242,2.00278,1.98157,1.78535,-0.01717,0.11357,0.24085,0.5545,0.86954,1.35187,1.0421,0.8193,0.69831,0.64723,0.92604
YMR105C,coding,chr13,477673,475977,C,0.18156,1.2979,2.79463,3.81723,4.5541,5.45043,5.70786,4.81942,3.64119,3.79183,5.42955,0.2047,0.23172,0.10907,0.63428,1.01688,1.82018,1.51177,1.10769,1.57429,0.74567,1.34375
YMR105W-A,coding,chr13,477961,478435,W,2.12802,2.34562,2.29621,3.8562,1.99903,2.15266,1.92291,0.95106,NA,2.55202,1.25225,0.53856,1.62301,2.78693,2.84515,2.39141,4.03553,2.83914,2.73758,1.80582,2.19955,2.55012
YMR106C,coding,chr13,479825,477657,C,0.16526,-0.09667,-0.36204,-0.74304,-0.37965,-0.66568,-0.79377,-0.06467,-0.25284,-0.65363,-0.85936,0.0992,-0.10584,-0.23758,-0.37381,-0.27874,-0.43898,-0.33903,-0.09202,-0.15461,-0.4574,-0.25542
YMR107W,coding,chr13,482911,483538,W,1.89868,1.75416,1.67879,1.51408,2.39691,2.92042,2.49249,2.85219,NA,NA,2.49329,1.14236,1.72372,1.98321,1.51926,1.65164,NA,0.99004,2.25004,0.13735,1.57298,0.61035
YMR108W,coding,chr13,483821,486309,W,-0.21454,-0.1339,0.01655,-0.0705,-0.6474,-1.92555,-1.83796,-0.86612,-0.19784,-0.81578,-2.89421,0.33271,0.2904,0.31656,0.54948,0.31943,-0.60984,-1.60813,-0.59472,-1.08678,-1.07789,0.34703
YMR109W,coding,chr13,486541,490301,W,-0.58066,-0.92176,-0.51939,-0.30899,0.01618,0.34341,-0.10448,-0.38875,-0.06483,0.00848,-0.30134,0.0794,-0.19463,-0.48195,-0.36361,-0.16676,0.04014,-0.05194,-0.31169,0.52982,-0.21558,0.0923
YMR110C,coding,chr13,492017,490417,C,0.22867,0.22314,1.04158,1.34882,1.61019,2.00366,1.96443,1.49319,1.47849,1.82763,1.59572,0.37654,0.595,0.47557,0.86019,1.05834,1.14997,1.2795,1.34706,1.42853,0.86874,1.12846
YMR111C,coding,chr13,494209,492297,C,0.34197,0.36363,0.05533,-0.04382,0.33,0.27007,-0.31118,-0.10084,1.18933,0.4395,0.29733,-0.23137,-0.13145,0.15659,0.01682,0.45829,0.56393,0.51189,0.09174,-0.36524,-0.20106,0.71435
YMR112C,coding,chr13,494481,494193,C,-0.03971,0.01685,0.27222,-0.09655,0.35039,-0.50334,-1.02403,-0.12234,0.11477,0.21502,-0.67507,0.05611,0.27581,0.36767,-0.40998,0.78153,-0.60334,-0.35696,-0.35959,-0.61124,-0.38026,0.55779
YMR113W,coding,chr13,494941,496317,W,0.24553,0.30889,0.63531,0.54652,0.69905,0.67714,0.13507,0.3261,1.13028,0.52816,0.28425,0.0154,0.34313,0.44925,0.78094,0.85394,0.95437,0.79948,0.35656,0.42026,0.13823,0.8946
YMR114C,coding,chr13,497497,496657,C,0.24852,0.36731,0.09474,0.85622,1.10017,1.99084,1.241,1.22799,1.91982,1.12149,1.70608,-0.2489,-0.23417,0.08809,-0.12733,0.73373,0.9657,0.99881,0.95464,0.55458,0.40192,0.72143
YMR115W,coding,chr13,497645,499245,W,0.13917,0.12759,0.00077,-0.08824,0.30749,0.87442,0.36471,0.58578,0.65439,0.67685,0.66712,-0.04212,-0.17905,-0.08752,-0.24054,0.0649,0.58893,0.93918,0.77245,0.64888,0.20985,0.51418
YMR116C,coding,chr13,500721,500145,C,-0.3006,0.18145,-0.17863,-1.06723,-1.28495,-2.57028,-2.71979,-2.33472,-1.69249,NA,-3.04914,-0.21868,-0.3288,-0.36314,-0.31337,-1.35474,-2.10327,-2.53635,-2.50468,-1.54688,-1.70478,-0.91438
YMR117C,coding,chr13,501937,500705,C,0.07101,0.05918,-0.23595,-0.50644,-0.46319,-0.78011,-1.19571,-0.84351,-0.51864,-1.18204,-0.55418,-0.39008,-0.29714,-0.27879,-0.36646,-0.47227,-0.40332,-0.69797,-0.69851,-1.16413,-0.46736,-0.40272
YMR118C,coding,chr13,502835,501965,C,1.12613,1.62285,1.30057,1.82075,2.07397,2.96441,2.38189,0.12387,NA,NA,2.2004,1.98096,1.3148,1.80811,2.14551,1.91781,2.95681,2.57923,1.64745,0.06559,1.32159,0.29868
YMR119W,coding,chr13,505117,507045,W,-0.14358,-0.21467,0.08802,0.64199,0.715,0.80793,0.56728,-0.15367,0.53261,0.4609,0.36349,-0.22085,-0.30748,-0.21201,0.30228,0.28773,0.67139,0.55851,0.19113,0.34109,0.27083,0.61132
YMR119W-A,coding,#N/A,#N/A,#N/A,#N/A,-0.50091,0.07344,-0.26206,0.72414,0.39348,0.48513,0.58964,0.36231,0.51196,0.63674,0.36614,0.02821,-0.46968,-0.5143,0.28567,0.27738,0.82878,0.21368,-0.01707,0.78639,0.03544,0.57399
YMR120C,coding,chr13,509337,507329,C,-0.43318,-0.49639,-0.69159,-0.95823,-1.66989,-2.42093,-2.04148,-1.97935,-1.25586,-1.697,-3.51701,-0.05242,-0.28129,-0.50758,-0.57624,-1.26911,-1.35574,-0.51381,0.30135,-0.90956,-0.50483,-1.18975
YMR121C,coding,chr13,510393,509761,C,-0.23152,-0.00499,0.1189,-0.50026,-0.25556,-1.43316,-2.16751,-1.09229,-0.71972,-0.86193,-2.22267,-0.8272,-0.29265,-0.28574,-0.85297,-0.56587,-2.22881,-1.67292,-0.9375,-0.34262,-1.32528,-0.46312
YMR122C,coding,#N/A,#N/A,#N/A,#N/A,1.09101,1.36378,1.465,0.85777,2.15939,-0.00699,1.22735,0.43156,0.37649,0.29028,0.80798,0.79547,0.31591,0.72809,0.85652,0.57766,1.14916,0.31285,0.66336,-0.31677,0.02211,0.43064
YMR122W-A,coding,chr13,511212,511746,W,NA,0.45138,NA,0.6619,-0.28967,0.33786,NA,0.48646,-0.90826,NA,-0.36184,-0.40807,-0.57077,NA,NA,-0.79079,NA,NA,NA,1.20298,-0.48875,NA
YMR123W,coding,chr13,513541,514037,W,-0.24674,-0.24552,-0.47209,-0.66019,-1.06012,-1.41744,-1.20243,-0.4941,-1.47945,-0.9418,-2.13462,-0.54846,-0.59085,-0.41097,-0.57558,-0.70502,-1.54882,-1.46681,-0.72912,-0.84041,-0.911,-0.60517
YMR124W,coding,chr13,514197,517325,W,-0.29883,-0.48837,-0.40776,-0.23048,0.05097,0.72473,0.32496,0.34661,0.29244,0.47123,0.32968,-0.18599,-0.45849,-0.59319,-0.46289,0.11888,0.2349,0.70738,0.20437,0.12289,0.21286,0.29542
YMR125W,coding,chr13,517437,517573,W,-0.14939,-0.77716,-0.32201,-0.68118,-0.79036,-0.62501,-0.7993,-0.26779,-0.23126,-0.55063,-1.20909,0.14394,0.17975,-0.05085,-0.26711,-0.19696,-0.55879,-0.16834,-0.06526,-0.02718,-0.19074,-0.41016
YMR126C,coding,chr13,522041,521361,C,0.03266,-0.12453,-0.01596,-0.07163,-0.19483,-0.39641,-0.65019,-0.80836,-0.37332,-0.26749,-1.10556,-0.06045,0.07285,-0.2891,-0.1428,0.15423,-0.32872,-0.59216,-0.4203,-0.72478,-0.5817,-0.15106
YMR127C,coding,chr13,523449,522233,C,0.03785,-0.19029,-0.95289,-1.38222,-1.46179,-1.84945,-1.69146,-0.86318,-2.00717,-1.98522,-2.09009,-0.09819,0.04027,-0.53601,-0.91994,-1.10454,-1.37378,-1.55046,-0.51211,-1.39392,-0.87028,-1.36658
YMR128W,coding,chr13,523653,527509,W,-0.20455,-0.42182,-0.59817,-1.2588,-1.53926,-2.70553,-2.78047,-0.73371,-1.23394,-2.0128,-3.08964,-0.17609,-0.31524,-0.5452,-0.86965,-1.22894,-2.31225,-2.59267,-0.67899,-2.17167,-1.44272,-1.26613
YMR129W,coding,chr13,527773,530389,W,-0.11061,-0.60272,-0.58063,-0.82322,-1.00676,-0.90359,-0.91358,-0.34212,-0.74761,-0.90225,-1.44357,-0.00371,-0.10607,-0.46675,-0.54355,-0.70157,-0.80645,-0.59277,-0.3648,-0.59915,-0.48674,-0.72101
YMR130W,coding,chr13,532021,533061,W,0.16205,-0.37757,0.05566,-0.26359,-0.4014,-0.23195,-0.54384,0.29661,0.01495,-0.27876,-0.83203,-0.16417,0.25636,0.12732,-0.02422,0.28408,-0.36577,0.07728,0.09574,0.34732,-0.22128,0.09474
YMR131C,coding,chr13,534753,533089,C,-0.24685,-0.56482,-0.67979,-0.91517,-1.651,-2.99702,-3.107,-1.14582,-1.00284,-2.08709,-3.77425,-0.31289,-0.18726,-0.41657,-0.84039,-1.25912,-2.88635,-3.09272,-1.06157,-2.15667,-1.45882,-1.29123
YMR132C,coding,chr13,535721,534745,C,0.24325,0.51477,-0.36323,-0.86793,-0.82247,-1.19209,-1.58411,-0.72429,-0.46886,-1.09116,-1.00942,-0.30821,-0.27574,-0.10263,-0.65086,-0.03343,-0.72011,-0.37575,-0.53154,-0.94722,-0.7884,-0.21843
YMR133W,coding,chr13,536104,537786,W,1.79381,2.10554,1.09156,2.33851,0.689,0.11709,1.17415,0.62373,NA,-1.18827,2.1148,NA,1.35379,1.55227,1.03882,0.4709,0.74458,0.73646,-0.55721,-0.39717,0.82352,-0.6064
YMR134W,coding,chr13,537718,538669,W,0.18339,-0.17812,0.17656,0.03057,0.2787,0.10032,-0.19987,-0.08874,-0.02386,-0.10608,-0.28917,-0.24421,-0.1477,-0.06651,-0.17927,0.15245,0.13158,0.1637,0.14198,0.13594,-0.22461,0.17643
YMR135C,coding,chr13,540121,538601,C,0.36425,0.70461,1.13018,1.4055,1.53711,1.91955,1.31402,1.11541,2.05553,1.57831,1.37079,0.0386,0.25963,0.45837,0.59409,0.85269,1.03165,1.07497,0.66994,1.5416,0.62909,1.24713
YMR135W-A,coding,#N/A,#N/A,#N/A,#N/A,1.02679,1.63172,2.75885,2.12254,1.34679,-1.80146,1.6226,-2.07026,NA,-0.40654,2.00291,3.14698,1.689,1.52068,2.02237,0.63861,3.19245,0.96134,1.74671,-0.12176,1.02783,-1.21318
YMR136W,coding,chr13,541109,542949,W,0.10619,0.59554,1.37311,1.52104,1.75103,1.73251,1.29151,1.39019,1.54682,1.75584,0.84127,-0.66729,-0.74893,0.154,0.70095,0.56491,0.42188,0.99273,0.5056,0.67398,0.97303,0.63342
YMR137C,coding,chr13,544993,542921,C,0.86888,0.84406,0.21656,-0.19921,0.51991,0.29938,-0.12846,0.18715,0.89078,0.24818,0.13512,-0.05976,0.21444,0.20186,0.19967,0.5188,0.32514,0.5381,0.54479,-0.20553,0.21816,0.1321
YMR138W,coding,chr13,545117,545909,W,7.00E-05,0.04337,-0.3543,-0.63827,-0.56752,-0.70498,-0.78733,0.01523,-0.1977,-0.39534,-1.31246,-0.18138,-0.14035,-0.44878,-0.57141,-0.1802,-0.45493,-0.52472,-0.18696,-0.2337,-0.63467,-0.41834
YMR139W,coding,chr13,545893,547357,W,0.32517,0.29298,0.95312,1.36848,1.61612,1.9151,1.35834,0.7734,1.8104,1.92571,1.39054,0.13971,0.20245,0.49466,0.83118,1.15423,1.15623,1.24367,0.72179,0.89264,0.65222,1.38148
YMR140W,coding,chr13,547661,549669,W,0.37896,0.48977,0.93575,1.17639,1.5167,1.52562,0.8764,0.55495,1.5328,1.49032,0.86045,0.007,0.16408,0.48822,0.73738,1.07916,1.20666,1.10312,0.68276,0.76134,0.46826,1.68036
YMR141C,coding,#N/A,#N/A,#N/A,#N/A,1.33337,1.7236,1.04434,0.15067,NA,-1.09355,0.837,-1.13326,NA,NA,0.20956,1.24409,1.59247,0.96101,0.85063,1.09441,0.0906,-0.35463,-0.66697,0.28427,0.39618,-1.62754
YMR141W-A,coding,#N/A,#N/A,#N/A,#N/A,NA,1.50281,1.00143,1.91233,NA,0.03146,1.33609,-0.58017,NA,NA,NA,NA,NA,2.58819,NA,NA,NA,NA,NA,0.54987,NA,NA
YMR142C,coding,chr13,551249,550785,C,-0.71701,-0.87051,-0.99439,-1.2129,-1.87928,-3.01624,-3.75405,-2.2774,-1.74762,-1.78406,-4.05617,-0.28583,-0.12351,-0.48452,-1.06293,-1.49332,-2.69597,-3.36681,-2.64642,-1.91736,-2.27396,-0.91068
YMR143W,coding,chr13,551893,551957,W,-0.29145,-0.45397,-0.44037,-0.77569,-1.2435,-2.82663,-3.60216,-2.34794,-1.46339,-1.83551,-4.06711,-0.62272,-0.55055,-0.86448,-1.16461,-1.0307,-2.93123,-3.15077,-2.4504,-1.73473,-1.52559,-1.13098
YMR144W,coding,chr13,553221,554453,W,0.23689,-0.12165,-0.51503,-0.9349,-0.5968,-1.24623,-1.37522,-0.62197,-0.5758,-1.39144,-1.17233,-0.03671,-0.23811,-0.28994,-0.42452,-0.38498,0.01988,-0.19165,-0.35343,-0.1946,-0.4882,-0.3245
YMR145C,coding,chr13,556689,555009,C,-0.27747,-0.44469,-0.23235,0.06593,0.25202,1.23718,1.36034,0.53456,-0.15201,0.65889,0.74401,-0.05053,-0.2487,-0.39414,-0.30546,-0.75637,0.34002,0.47322,0.42762,0.15608,-0.24774,-0.31393
YMR146C,coding,chr13,558609,557385,C,-0.19641,-0.27105,-0.08244,-0.43212,-0.86495,-1.3031,-1.51004,-0.32414,-0.51206,-0.85504,-1.99396,-0.02145,0.01986,-0.04907,-0.41861,-0.55843,-1.34381,-1.36242,-0.66054,-0.86005,-0.9138,-0.42462
YMR147W,coding,chr13,559141,559781,W,0.10877,0.20326,-0.20329,-0.44367,-0.61801,-1.44373,-0.91396,-0.16153,-1.1244,-0.81519,-1.3346,0.11076,-0.26234,-0.21005,-0.28984,-0.55651,-0.86784,-0.92278,-0.26664,-0.63606,-0.64716,-0.5606
YMR148W,coding,chr13,560109,560941,W,-0.14346,0.24083,0.35875,0.65625,0.58546,1.09768,1.77853,1.07188,0.30813,0.87882,0.40112,-0.03855,-0.22457,-0.45329,-0.05506,-0.59205,0.18323,0.14885,0.31813,0.80734,-0.19166,0.13676
YMR149W,coding,chr13,560925,561709,W,-0.29107,-0.14947,-0.02339,-0.0519,-0.1698,-0.24405,0.01157,-0.04169,-0.59206,-0.15912,-1.03231,0.01339,-0.34273,-0.30168,-0.08306,-0.31705,-0.30543,-0.4602,-0.28373,-0.10613,-0.42285,0.03193
